,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
172,2,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,0,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0
173,1,1,1,2,1,1,1,0,1,2,2,1,1,1,1,0,1,2,1,0,3,1,1,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,3
174,1,1,1,1,1,1,2,0,1,1,1,1,1,2,1,3,2,1,1,0,3,1,1,1,0,3,1,1,1,2,1,1,1,1,1,1,1,1,0
175,1,2,1,1,1,1,1,0,2,1,1,1,2,2,1,3,2,1,2,0,3,1,1,1,0,3,1,2,1,1,1,1,2,1,1,1,1,1,3
176,2,1,1,2,1,2,1,0,1,1,1,2,1,1,1,3,1,1,1,0,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,3
177,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,2,2,1,1,1,1,1,1,2,1,1,2
178,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
179,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
180,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,2,1,1,1,2,1,1,1,1,1,1,1,2
181,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
182,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,2
183,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2
184,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
185,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
186,1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,2,2,1,0,2,2,2,2,1,1,1,1,2,1,2,1,1,2
187,1,1,2,2,2,2,1,0,1,1,1,2,2,1,2,2,1,1,1,0,2,2,2,1,0,2,2,2,2,1,2,1,1,2,2,2,1,2,2
188,1,1,1,2,2,2,2,0,1,1,2,2,2,1,2,2,1,1,2,0,2,2,2,1,0,2,2,2,2,1,2,1,2,2,2,2,2,2,0
189,1,2,2,2,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
190,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
191,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,2
192,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2
193,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2,1,1,1,1,2,1,1,1,1,2,1,1,2
194,1,1,1,1,1,2,1,0,1,1,1,1,3,1,2,2,1,1,1,0,2,2,2,1,0,2,1,2,1,1,1,1,1,1,1,2,1,1,2
195,3,1,1,1,1,1,3,0,1,1,3,1,2,1,1,2,1,1,3,0,2,1,2,3,0,2,2,2,2,1,1,1,3,1,3,2,1,1,2
196,1,3,1,2,1,3,1,0,1,3,1,3,1,3,3,2,1,3,1,0,2,3,2,1,0,2,1,1,1,1,1,3,1,1,1,2,3,1,0
197,1,3,3,1,1,1,1,0,1,1,1,2,2,3,3,1,1,1,1,0,2,2,2,1,0,1,2,3,2,1,3,1,1,3,1,1,1,3,0
198,1,3,2,2,2,1,4,0,3,1,1,3,1,1,1,2,1,3,1,0,2,2,3,3,0,1,3,1,1,1,1,1,1,1,2,1,1,1,0
199,1,1,3,1,2,1,1,0,1,1,1,2,3,1,3,2,1,1,1,0,2,1,2,1,0,2,1,2,1,1,1,1,1,3,1,2,1,2,2
